Customer ID,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Average_Order_Value,Profit_Margin,Customer_Segment
CUST1342,11991.48,2112.57,7,3,3997.16,17.61725825335989,Medium Value
CUST1343,2772.6800000000003,781.24,3,2,1386.3400000000001,28.17634923611812,Very Low Value
CUST1344,29571.58,6738.68,20,11,2688.3254545454547,22.787690072698176,High Value
CUST1345,66963.45,11345.64,33,12,5580.287499999999,16.943033849062434,High Value
CUST1346,4259.820000000001,1057.8799999999999,4,4,1064.9550000000002,24.83391317004004,Very Low Value
CUST1347,2459.66,607.73,4,2,1229.83,24.707886455851625,Very Low Value
CUST1348,5678.860000000001,1302.28,2,2,2839.4300000000003,22.932067351545907,Low Value
CUST1349,27694.28,6139.53,15,7,3956.325714285714,22.168946078395972,High Value
CUST1350,7142.83,1463.0900000000001,9,4,1785.7075,20.48333783668378,Low Value
CUST1351,3567.66,995.06,6,3,1189.22,27.891110700010653,Very Low Value
CUST1352,2098.13,584.21,3,2,1049.065,27.844318512198956,Very Low Value
CUST1353,19745.27,3552.28,11,9,2193.918888888889,17.990536467721128,High Value
CUST1354,3337.1,775.5600000000001,4,3,1112.3666666666666,23.240538191843218,Very Low Value
CUST1355,2803.85,738.8100000000001,3,2,1401.925,26.34984039802415,Very Low Value
CUST1356,5565.57,1230.8500000000001,5,4,1391.3925,22.115434717378456,Low Value
CUST1357,22325.84,4278.56,17,7,3189.405714285714,19.164161348464383,High Value
CUST1358,6889.82,1829.79,7,3,2296.6066666666666,26.557878144857195,Low Value
CUST1359,6857.19,1497.8899999999999,3,3,2285.73,21.844078988623618,Low Value
CUST1360,34056.4,6738.03,15,7,4865.2,19.784915610575396,High Value
CUST1361,9185.79,1871.3600000000001,6,4,2296.4475,20.37233596674864,Medium Value
CUST1363,5137.53,1209.26,5,3,1712.51,23.5377700957464,Low Value
CUST1364,15634.22,3201.27,13,7,2233.46,20.476045495074267,High Value
CUST1365,10260.29,2399.5,10,5,2052.058,23.38627855547942,Medium Value
CUST1366,16414.46,3739.4,14,7,2344.922857142857,22.781133220343527,High Value
CUST1367,14742.18,3875.67,17,9,1638.02,26.289666792835252,High Value
CUST1368,42349.03,8681.01,16,8,5293.62875,20.49872216671787,High Value
CUST1369,7564.55,1619.6999999999998,8,2,3782.275,21.411716493380304,Low Value
CUST1370,17880.47,5015.91,14,5,3576.094,28.052450522833013,High Value
CUST1371,7923.22,1422.37,6,3,2641.0733333333333,17.951918538170087,Low Value
CUST1372,8544.26,1728.6,6,4,2136.065,20.231125925475112,Low Value
CUST1373,11325.85,2502.36,7,3,3775.2833333333333,22.094235752724963,Medium Value
CUST1374,12492.23,2826.87,7,3,4164.076666666667,22.62902620268759,Medium Value
CUST1375,17555.42,3614.0299999999997,7,3,5851.806666666666,20.586405793766257,High Value
CUST1376,10493.3,2591.99,17,9,1165.9222222222222,24.701380881133677,Medium Value
CUST1377,14221.55,3147.07,9,5,2844.31,22.128881872932276,Medium Value
CUST1378,4567.49,796.75,6,2,2283.745,17.44393529049872,Very Low Value
CUST1379,6138.1900000000005,958.23,5,4,1534.5475000000001,15.610953717626858,Low Value
CUST1380,4585.5,786.66,3,2,2292.75,17.155381092574416,Very Low Value
CUST1381,22785.13,5264.759999999999,13,6,3797.521666666667,23.106122282383286,High Value
CUST1382,3272.1200000000003,819.99,7,3,1090.7066666666667,25.059900003667344,Very Low Value
CUST1383,8910.58,1853.3400000000001,5,4,2227.645,20.799319460686064,Low Value
CUST1384,3917.0499999999997,1010.0,6,4,979.2624999999999,25.784710432595958,Very Low Value
CUST1385,15027.9,2796.23,5,4,3756.975,18.606924453849174,High Value
CUST1386,15839.36,3849.54,10,5,3167.8720000000003,24.30363348014061,High Value
CUST1387,5987.450000000001,1427.55,4,4,1496.8625000000002,23.84237029119241,Low Value
CUST1388,37662.23,7922.83,15,8,4707.77875,21.036539790660296,High Value
CUST1389,23283.13,4984.2,11,5,4656.626,21.406915650945553,High Value
CUST1390,31040.33,4803.1900000000005,21,11,2821.848181818182,15.474030076355502,High Value
CUST1391,15288.670000000002,2694.82,9,5,3057.7340000000004,17.626255259613817,High Value
CUST1392,19049.61,4059.12,12,8,2381.20125,21.308152765332203,High Value
CUST1393,13053.5,2647.05,6,3,4351.166666666667,20.278469376029417,Medium Value
CUST1394,11299.07,2429.28,7,5,2259.814,21.499822551767537,Medium Value
CUST1395,25814.85,6042.389999999999,17,6,4302.474999999999,23.406643850341954,High Value
CUST1396,20897.21,4029.28,9,3,6965.736666666667,19.281425606576192,High Value
CUST1397,20835.86,4328.07,19,10,2083.5860000000002,20.7722167455531,High Value
CUST1398,13481.99,2549.69,5,3,4493.996666666667,18.91182236450257,Medium Value
CUST1399,12448.73,1944.1799999999998,4,2,6224.365,15.617496724565477,Medium Value
CUST1400,5232.44,1301.56,3,2,2616.22,24.874819395922362,Low Value
CUST1401,3509.7799999999997,677.49,3,2,1754.8899999999999,19.30291927129336,Very Low Value
CUST1402,1896.1,182.18,2,1,1896.1,9.608143030430885,Very Low Value
CUST1403,573.9,139.36,1,1,573.9,24.28297612824534,Very Low Value
CUST1404,5595.9,1188.99,4,2,2797.95,21.247520506084815,Low Value
CUST1405,10016.7,2150.86,6,4,2504.175,21.472740523326046,Medium Value
CUST1406,10708.56,1878.3200000000002,10,5,2141.712,17.540360235176347,Medium Value
CUST1407,3233.88,750.9,3,3,1077.96,23.219785520798546,Very Low Value
CUST1408,2481.87,652.9,3,3,827.29,26.30677674495441,Very Low Value
CUST1409,5396.25,1054.94,2,2,2698.125,19.549501968959927,Low Value
CUST1410,10927.79,1925.1799999999998,10,5,2185.558,17.617285837301043,Medium Value
CUST1411,2424.1,776.0,4,1,2424.1,32.01188069799101,Very Low Value
CUST1412,19916.69,4436.62,14,6,3319.4483333333333,22.275890220714388,High Value
CUST1413,4642.25,1162.66,3,3,1547.4166666666667,25.04518283160106,Very Low Value
CUST1414,11652.81,3671.0499999999997,10,4,2913.2025,31.50356008550727,Medium Value
CUST1415,3978.2099999999996,1040.01,4,3,1326.07,26.14266215207342,Very Low Value
CUST1416,4704.94,878.6700000000001,3,2,2352.47,18.675477264322186,Very Low Value
CUST1417,22244.05,4351.31,17,7,3177.7214285714285,19.561680539290286,High Value
CUST1418,2063.55,528.01,2,2,1031.775,25.587458505972716,Very Low Value
CUST1419,15916.05,3517.3999999999996,10,4,3979.0125,22.099704386452668,High Value
CUST1420,33848.96,8036.3099999999995,19,9,3760.9955555555553,23.741674781145417,High Value
CUST1421,1596.54,309.43,2,2,798.27,19.381287033209315,Very Low Value
CUST1422,13713.199999999999,2747.8900000000003,11,6,2285.5333333333333,20.0382842808389,Medium Value
CUST1423,18998.72,3779.82,15,6,3166.4533333333334,19.895129777163937,High Value
CUST1424,8580.56,1597.15,7,6,1430.0933333333332,18.613586991991202,Low Value
CUST1425,9514.5,1565.04,7,5,1902.9,16.44899889642125,Medium Value
CUST1426,7011.38,1135.18,3,3,2337.1266666666666,16.19053595725806,Low Value
CUST1427,3012.35,583.83,1,1,3012.35,19.381214002356966,Very Low Value
CUST1428,14176.939999999999,2579.6099999999997,10,4,3544.2349999999997,18.1958165866541,Medium Value
CUST1429,5224.56,816.98,3,2,2612.28,15.63729768631234,Low Value
CUST1430,4656.97,1278.92,3,2,2328.485,27.462491705980497,Very Low Value
CUST1431,5320.889999999999,1189.6399999999999,6,4,1330.2224999999999,22.35791380765248,Low Value
CUST1432,8063.94,1476.41,6,3,2687.98,18.30879198009906,Low Value
CUST1433,15393.130000000001,3761.58,9,5,3078.626,24.436745483212313,High Value
CUST1434,5289.38,964.3499999999999,6,3,1763.1266666666668,18.231815449069643,Low Value
CUST1435,1031.09,278.23,2,2,515.545,26.984065406511558,Very Low Value
CUST1436,23832.7,3935.98,12,4,5958.175,16.5150402598111,High Value
CUST1437,13112.92,3238.69,11,6,2185.4866666666667,24.698465330376454,Medium Value
CUST1438,4192.48,1009.3000000000001,4,3,1397.493333333333,24.07405640575507,Very Low Value
CUST1439,6370.610000000001,1575.82,6,3,2123.536666666667,24.735778834365938,Low Value
CUST1440,5693.22,1481.2199999999998,3,2,2846.61,26.017262638717625,Low Value
CUST1441,10284.04,1804.68,6,4,2571.01,17.54835648247187,Medium Value
CUST1442,13108.36,2451.73,9,6,2184.726666666667,18.703560170761254,Medium Value
CUST1443,13483.47,3004.4,5,4,3370.8675,22.282098005928745,Medium Value
CUST1444,7540.16,1716.3799999999999,9,3,2513.3866666666668,22.763177439205535,Low Value
CUST1445,755.89,184.2,2,2,377.945,24.36862506449351,Very Low Value
CUST1446,8722.550000000001,2095.76,11,6,1453.7583333333334,24.026918733627205,Low Value
CUST1447,3266.55,482.17,1,1,3266.55,14.76083329506666,Very Low Value
CUST1448,20051.38,3129.08,8,4,5012.845,15.605309958716058,High Value
CUST1449,5912.69,1441.1100000000001,5,5,1182.538,24.37317024907445,Low Value
CUST1450,5737.24,1553.74,7,5,1147.4479999999999,27.081662959890124,Low Value
CUST1451,4903.01,1187.61,4,3,1634.3366666666668,24.222059510382397,Very Low Value
CUST1452,3069.0,695.7,4,3,1023.0,22.66862170087977,Very Low Value
CUST1453,19219.65,4274.83,6,3,6406.55,22.241976310702846,High Value
CUST1454,17880.91,4094.54,12,6,2980.1516666666666,22.89894641827513,High Value
CUST1455,28875.319999999996,6041.27,11,6,4812.553333333332,20.921915324228447,High Value
CUST1456,12479.560000000001,3159.46,11,7,1782.794285714286,25.31707848674152,Medium Value
CUST1457,12073.59,2940.52,7,6,2012.265,24.354976440313113,Medium Value
CUST1458,7004.01,1682.83,5,5,1400.8020000000001,24.026664724921865,Low Value
CUST1459,9300.59,1281.61,6,3,3100.1966666666667,13.77987848082756,Medium Value
CUST1460,13600.89,2657.11,12,7,1942.9842857142855,19.536295051279733,Medium Value
CUST1461,9283.48,2159.33,7,3,3094.4933333333333,23.25991977146501,Medium Value
CUST1462,1168.43,227.92,1,1,1168.43,19.506517292435145,Very Low Value
CUST1464,20108.53,5031.75,15,8,2513.56625,25.022962891867284,High Value
CUST1465,3025.13,629.5999999999999,4,3,1008.3766666666667,20.812328726368783,Very Low Value
CUST1466,9506.36,1955.95,7,5,1901.2720000000002,20.57517283166217,Medium Value
CUST1467,3108.6499999999996,882.25,4,3,1036.2166666666665,28.38048670644814,Very Low Value
CUST1468,2313.83,459.04999999999995,2,2,1156.915,19.839400474537886,Very Low Value
CUST1469,3847.9399999999996,1109.48,8,2,1923.9699999999998,28.833089913044386,Very Low Value
CUST1470,1663.5700000000002,447.76,2,2,831.7850000000001,26.915609201897123,Very Low Value
CUST1471,2127.81,583.45,3,1,2127.81,27.420211391054654,Very Low Value
CUST1472,4686.48,886.23,2,2,2343.24,18.910354893224767,Very Low Value
CUST1473,16202.7,3644.41,8,4,4050.675,22.492609256481945,High Value
CUST1474,15974.95,3230.46,6,3,5324.983333333334,20.222035123740607,High Value
CUST1475,13190.62,3476.71,7,6,2198.436666666667,26.35744187915352,Medium Value
CUST1476,10308.95,2852.3,6,4,2577.2375,27.668191231890738,Medium Value
CUST1477,1601.73,404.37,2,2,800.865,25.245827948530653,Very Low Value
CUST1478,14521.66,3800.0499999999997,7,4,3630.415,26.168151574957683,High Value
CUST1479,10734.11,2504.48,7,4,2683.5275,23.33197628867228,Medium Value
CUST1480,3884.4,817.09,4,4,971.1,21.035166306250645,Very Low Value
CUST1481,3436.0,1005.82,6,3,1145.3333333333333,29.27299185098952,Very Low Value
CUST1482,6926.969999999999,1816.16,10,4,1731.7424999999998,26.21867858529776,Low Value
CUST1483,9544.42,2147.16,2,1,9544.42,22.496495334446724,Medium Value
CUST1484,4012.75,716.5799999999999,4,3,1337.5833333333333,17.85757896704255,Very Low Value
CUST1485,12819.55,2272.96,12,5,2563.91,17.730419554508543,Medium Value
CUST1486,19390.53,4450.05,9,4,4847.6325,22.94960478130304,High Value
CUST1488,16416.030000000002,2913.34,10,5,3283.2060000000006,17.74692175879308,High Value
CUST1489,10135.51,1975.0,10,6,1689.2516666666668,19.48594594647926,Medium Value
CUST1490,5465.71,1063.4099999999999,6,5,1093.142,19.456026755901792,Low Value
CUST1491,11707.89,2891.81,7,4,2926.9725,24.699668343313782,Medium Value
CUST1492,1413.37,392.38,2,2,706.685,27.762015608085637,Very Low Value
CUST1493,5177.37,1424.48,5,2,2588.685,27.513583151291098,Low Value
CUST1494,8959.61,2199.94,6,5,1791.922,24.553970541128464,Low Value
CUST1495,9689.42,2666.88,7,4,2422.355,27.523628865298438,Medium Value
CUST1496,12370.84,3033.07,10,5,2474.168,24.51789854205535,Medium Value
CUST1497,21054.17,3664.9100000000003,9,4,5263.5425,17.407050479786193,High Value
CUST1498,10293.45,2871.58,9,7,1470.4928571428572,27.897157901383885,Medium Value
CUST1499,22385.17,5164.42,20,8,2798.14625,23.070720481461613,High Value
CUST1500,7948.27,2075.9300000000003,7,4,1987.0675,26.118010585951414,Low Value
CUST1501,4494.75,667.2,4,2,2247.375,14.843984648756884,Very Low Value
CUST1502,19154.18,3162.64,11,6,3192.3633333333332,16.51148730981958,High Value
CUST1503,4491.13,1087.53,4,4,1122.7825,24.215063914872204,Very Low Value
CUST1504,848.56,228.76,2,1,848.56,26.95861223720185,Very Low Value
CUST1505,10294.93,2586.5,8,5,2058.986,25.12401735611607,Medium Value
CUST1506,5023.589999999999,915.8499999999999,3,3,1674.5299999999997,18.23098620707502,Very Low Value
CUST1507,2150.54,622.4200000000001,2,2,1075.27,28.942498163252022,Very Low Value
CUST1508,13321.89,2541.0,3,2,6660.945,19.073870149055427,Medium Value
CUST1509,8628.98,2371.32,8,3,2876.3266666666664,27.48088418329861,Low Value
CUST1510,9074.77,1901.4699999999998,10,4,2268.6925,20.953368515124897,Low Value
CUST1511,12593.42,2453.95,11,7,1799.06,19.48596965717017,Medium Value
CUST1512,4509.76,1187.9,5,4,1127.44,26.340647839352872,Very Low Value
CUST1513,6077.7699999999995,1572.9299999999998,7,5,1215.5539999999999,25.88005140043141,Low Value
CUST1514,23394.93,4414.469999999999,12,5,4678.986,18.869344768289537,High Value
CUST1515,8220.279999999999,1982.41,8,5,1644.0559999999998,24.116088503068024,Low Value
CUST1516,4201.54,1108.48,6,4,1050.385,26.38270729304017,Very Low Value
CUST1517,9044.83,2130.05,11,7,1292.1185714285714,23.549917466663278,Low Value
CUST1518,18761.88,4376.1900000000005,17,8,2345.235,23.32490134250939,High Value
CUST1519,4310.64,1007.02,4,2,2155.32,23.36126422062617,Very Low Value
CUST1520,8575.32,1880.52,10,4,2143.83,21.929444032409286,Low Value
CUST1521,9263.380000000001,2573.81,14,8,1157.9225000000001,27.784782660324847,Medium Value
CUST1522,21458.79,4501.73,13,7,3065.5414285714287,20.97848946748628,High Value
CUST1523,22603.35,5726.91,9,5,4520.67,25.336554094857622,High Value
CUST1524,15498.01,3633.35,13,5,3099.602,23.443977646162313,High Value
CUST1525,16041.31,3068.6400000000003,10,6,2673.5516666666667,19.129609738855496,High Value
CUST1526,23133.899999999998,4379.13,15,8,2891.7374999999997,18.929493081581576,High Value
CUST1527,13519.0,2638.2799999999997,13,6,2253.1666666666665,19.515348768400028,Medium Value
CUST1528,17888.510000000002,4328.14,16,7,2555.5014285714287,24.19508388345368,High Value
CUST1529,17066.42,3125.8399999999997,13,4,4266.605,18.3157334695853,High Value
CUST1530,6535.71,1639.67,6,5,1307.142,25.087863445593516,Low Value
CUST1531,12143.01,3065.15,13,8,1517.87625,25.242094011287154,Medium Value
CUST1532,11004.3,3456.2599999999998,6,2,5502.15,31.40826767718074,Medium Value
CUST1533,12988.94,3175.06,14,6,2164.8233333333333,24.444334949580178,Medium Value
CUST1534,6770.1900000000005,1802.6499999999999,6,5,1354.038,26.62628375274549,Low Value
CUST1535,13315.119999999999,2032.42,8,5,2663.024,15.264000624853551,Medium Value
CUST1536,8182.54,1497.54,7,3,2727.5133333333333,18.301652054252102,Low Value
CUST1537,9739.75,2506.7400000000002,9,5,1947.95,25.73721091403784,Medium Value
CUST1538,10604.18,2257.19,8,4,2651.045,21.28585142839899,Medium Value
CUST1539,3482.96,522.3,2,2,1741.48,14.995865585593862,Very Low Value
CUST1540,7560.61,1459.21,6,4,1890.1525,19.300162288492597,Low Value
CUST1541,10803.66,2080.35,10,4,2700.915,19.25597436424323,Medium Value
CUST1542,11909.42,2400.92,12,5,2381.884,20.15983985786042,Medium Value
CUST1543,20830.13,3536.32,10,5,4166.026,16.97694637527466,High Value
CUST1544,5699.18,1214.66,5,4,1424.795,21.312890626370812,Low Value
CUST1545,9095.83,2498.65,7,2,4547.915,27.470280337253445,Low Value
CUST1546,2929.27,864.76,4,3,976.4233333333333,29.521348322278246,Very Low Value
CUST1547,3533.9700000000003,906.05,5,3,1177.99,25.6383047960226,Very Low Value
CUST1548,21018.170000000002,5120.78,15,7,3002.5957142857146,24.36358636360825,High Value
CUST1549,11335.29,2868.76,5,3,3778.4300000000003,25.30821884574634,Medium Value
CUST1550,3662.24,1017.1199999999999,4,3,1220.7466666666667,27.773166149678886,Very Low Value
CUST1551,3315.89,683.9000000000001,3,2,1657.945,20.62493026005085,Very Low Value
CUST1552,6469.84,1109.96,4,4,1617.46,17.155911119904047,Low Value
CUST1553,10674.52,2327.55,9,5,2134.904,21.80472751936387,Medium Value
CUST1554,19573.989999999998,3942.12,11,5,3914.798,20.139583191776435,High Value
CUST1555,14738.18,3273.42,9,4,3684.545,22.210476463172522,High Value
CUST1556,9347.94,2025.28,3,2,4673.97,21.66552202945248,Medium Value
CUST1557,8634.32,2515.19,7,3,2878.1066666666666,29.13014574396131,Low Value
CUST1558,11531.96,2945.0,11,4,2882.99,25.537722988980192,Medium Value
CUST1559,12975.619999999999,2375.0699999999997,5,2,6487.8099999999995,18.304096451653177,Medium Value
CUST1560,16325.41,3068.27,13,6,2720.9016666666666,18.79444375363314,High Value
CUST1561,9854.36,1674.23,5,5,1970.872,16.989738552275337,Medium Value
CUST1562,1850.6599999999999,506.47,3,2,925.3299999999999,27.366993396950278,Very Low Value
CUST1563,6111.7699999999995,1530.03,6,5,1222.3539999999998,25.034155408335067,Low Value
CUST1564,10093.01,2286.02,12,6,1682.1683333333333,22.649536659529716,Medium Value
CUST1565,21856.710000000003,4616.6,10,3,7285.570000000001,21.122117647166476,High Value
CUST1566,21941.24,4036.5499999999997,12,5,4388.2480000000005,18.39709150439993,High Value
CUST1567,10232.7,1574.97,5,3,3410.9,15.391538890029025,Medium Value
CUST1568,36220.48,7739.3,14,7,5174.354285714287,21.3671933668466,High Value
CUST1569,14326.53,2582.3,12,5,2865.306,18.024601909883273,High Value
CUST1570,10105.34,2025.97,9,5,2021.068,20.048509006129432,Medium Value
CUST1571,11997.759999999998,2680.1800000000003,8,3,3999.2533333333326,22.339003280612385,Medium Value
CUST1572,2989.04,642.81,2,2,1494.52,21.505567004790834,Very Low Value
CUST1573,15271.16,3510.08,12,6,2545.193333333333,22.98502536807944,High Value
CUST1574,16349.38,3329.52,10,7,2335.6257142857144,20.364808940767173,High Value
CUST1575,29111.86,6845.65,22,9,3234.6511111111113,23.51498667553361,High Value
CUST1576,23232.16,4354.54,14,5,4646.432,18.74358647667716,High Value
CUST1577,26180.239999999998,4953.75,14,4,6545.0599999999995,18.921713475506717,High Value
CUST1578,12994.32,2352.2599999999998,9,5,2598.864,18.10221696864476,Medium Value
CUST1579,12859.460000000001,3580.7,11,5,2571.8920000000003,27.844870624427458,Medium Value
CUST1580,3851.7900000000004,882.8199999999999,5,3,1283.93,22.919733422642455,Very Low Value
CUST1581,12882.91,2303.38,6,4,3220.7275,17.879345582636223,Medium Value
CUST1582,25114.28,6021.82,10,5,5022.856,23.977673259993914,High Value
CUST1583,5566.469999999999,1224.56,3,2,2783.2349999999997,21.998861037605522,Low Value
CUST1584,7102.110000000001,1497.82,8,4,1775.5275000000001,21.089788809241195,Low Value
CUST1586,1355.18,270.75,2,2,677.59,19.978895792440856,Very Low Value
CUST1587,1238.59,336.49,1,1,1238.59,27.167182037639577,Very Low Value
CUST1588,11883.85,2561.1400000000003,7,4,2970.9625,21.551433247642812,Medium Value
CUST1589,29077.11,6110.76,8,4,7269.2775,21.01570616887304,High Value
CUST1590,10828.23,2310.28,9,6,1804.705,21.335712300163557,Medium Value
CUST1591,8730.779999999999,1624.99,7,4,2182.6949999999997,18.61219730654077,Low Value
CUST1592,18731.53,3834.69,11,5,3746.3059999999996,20.471846133230976,High Value
CUST1593,16251.32,3247.43,13,9,1805.7022222222222,19.982561416549547,High Value
CUST1594,23148.46,4159.82,13,6,3858.0766666666664,17.97018030573092,High Value
CUST1595,10867.140000000001,2473.13,6,3,3622.3800000000006,22.757873736788152,Medium Value
CUST1596,12961.09,3258.02,11,5,2592.218,25.136929070008772,Medium Value
CUST1597,14149.92,3111.87,12,6,2358.32,21.992138471454254,Medium Value
CUST1598,2127.82,492.52,2,2,1063.91,23.14669473921666,Very Low Value
CUST1599,3279.21,721.9200000000001,3,2,1639.605,22.01505850494479,Very Low Value
CUST1600,7007.27,1282.2,6,4,1751.8175,18.298138932851167,Low Value
CUST1601,7681.499999999999,1908.21,4,3,2560.4999999999995,24.841632493653588,Low Value
CUST1602,8818.57,1986.0,11,6,1469.7616666666665,22.520658111235722,Low Value
CUST1603,14848.16,4095.2400000000002,16,5,2969.632,27.580791155267725,High Value
CUST1604,17865.87,3961.8399999999997,14,8,2233.23375,22.17546640605803,High Value
CUST1605,5539.56,1370.8600000000001,7,5,1107.912,24.746730787282743,Low Value
CUST1606,4388.92,1341.14,7,3,1462.9733333333334,30.55740364372101,Very Low Value
CUST1607,7658.7300000000005,1394.12,6,2,3829.3650000000002,18.20301799384493,Low Value
CUST1608,14256.06,3042.2200000000003,10,6,2376.0099999999998,21.33983723413061,Medium Value
CUST1609,2473.41,709.85,4,3,824.4699999999999,28.699245171645625,Very Low Value
CUST1610,10550.37,2786.7799999999997,11,5,2110.074,26.414049933793788,Medium Value
CUST1611,4726.57,959.8900000000001,2,2,2363.285,20.308384304051355,Very Low Value
CUST1612,1569.03,325.95,2,2,784.515,20.77398137702912,Very Low Value
CUST1613,4338.32,852.37,1,1,4338.32,19.647467222334914,Very Low Value
CUST1614,4330.48,975.96,4,4,1082.62,22.53699358962517,Very Low Value
CUST1615,7079.42,1392.79,6,4,1769.855,19.673786835644727,Low Value
CUST1616,19847.87,4679.71,11,5,3969.5739999999996,23.577895260297453,High Value
CUST1617,17126.09,4049.0,13,5,3425.218,23.642290797257285,High Value
CUST1618,23402.85,5317.24,13,9,2600.3166666666666,22.720480625222997,High Value
CUST1619,8130.3,1821.76,9,5,1626.06,22.407045250482764,Low Value
CUST1620,14913.369999999999,3178.25,10,4,3728.3424999999997,21.311413852134027,High Value
CUST1621,14282.18,2753.56,11,6,2380.3633333333332,19.279689795255344,High Value
CUST1623,12484.1,2927.51,8,5,2496.82,23.449908283336406,Medium Value
CUST1624,14047.11,3024.0600000000004,8,5,2809.422,21.52798689552513,Medium Value
CUST1625,19109.44,4503.86,12,8,2388.68,23.568770199440696,High Value
CUST1626,13435.95,2862.7000000000003,4,2,6717.975,21.306271607143522,Medium Value
CUST1627,10724.59,2557.7,9,7,1532.0842857142857,23.84893035537955,Medium Value
CUST1628,24047.399999999998,4398.42,13,8,3005.9249999999997,18.290626013623097,High Value
CUST1629,10369.57,2355.12,8,5,2073.9139999999998,22.711838581541954,Medium Value
CUST1630,7141.43,1804.97,7,2,3570.715,25.274629871048237,Low Value
CUST1631,6137.76,1745.65,6,2,3068.88,28.441157686191705,Low Value
CUST1632,4318.2,1050.46,2,2,2159.1,24.326339678569774,Very Low Value
CUST1633,9608.32,1866.4899999999998,5,2,4804.16,19.425768500632785,Medium Value
CUST1634,8594.82,1778.79,6,3,2864.94,20.696070423813413,Low Value
CUST1635,3550.2,843.06,4,3,1183.3999999999999,23.74683116444144,Very Low Value
CUST1636,6088.6,1430.91,4,3,2029.5333333333335,23.501461748185132,Low Value
CUST1637,8061.4,2018.55,8,4,2015.35,25.03969533827871,Low Value
CUST1638,6751.74,1222.09,4,3,2250.58,18.100371163581535,Low Value
CUST1639,18823.8,3619.04,17,9,2091.5333333333333,19.225873628066598,High Value
CUST1640,26495.0,5478.61,24,10,2649.5,20.67790149084733,High Value
CUST1641,4040.96,901.04,5,3,1346.9866666666667,22.297671840354766,Very Low Value
CUST1642,6127.0599999999995,1197.51,6,4,1531.7649999999999,19.544610302494185,Low Value
CUST1643,13335.38,2123.0,4,2,6667.69,15.920056271362345,Medium Value
CUST1644,9873.82,2446.35,8,6,1645.6366666666665,24.776125147106185,Medium Value
CUST1645,2721.58,842.51,2,2,1360.79,30.95665018114478,Very Low Value
CUST1646,10901.07,2264.45,7,5,2180.214,20.77273148415706,Medium Value
CUST1647,5424.02,1183.52,6,3,1808.006666666667,21.819978539902138,Low Value
CUST1648,5235.200000000001,1397.6100000000001,4,4,1308.8000000000002,26.69640128361858,Low Value
CUST1649,2187.31,549.6,3,2,1093.655,25.12675386662156,Very Low Value
CUST1650,2246.19,598.37,3,3,748.73,26.639331490212314,Very Low Value
CUST1651,6017.02,1964.41,5,1,6017.02,32.64755643158906,Low Value
CUST1652,7528.700000000001,1289.2,5,2,3764.3500000000004,17.123806234808132,Low Value
CUST1653,14254.859999999999,2971.94,13,5,2850.9719999999998,20.84860882534097,Medium Value
CUST1654,14837.349999999999,2925.96,11,6,2472.8916666666664,19.72023306048587,High Value
CUST1655,20047.14,4770.54,11,5,4009.428,23.796611386960933,High Value
CUST1656,10716.189999999999,2154.09,8,6,1786.0316666666665,20.101267334752375,Medium Value
CUST1657,24591.7,5749.969999999999,15,5,4918.34,23.381750753302942,High Value
CUST1658,5673.08,1504.02,7,6,945.5133333333333,26.511524603918858,Low Value
CUST1659,18441.91,5336.82,11,5,3688.382,28.9385426997529,High Value
CUST1660,8774.0,2722.84,10,3,2924.6666666666665,31.033052199680878,Low Value
CUST1661,14939.99,3196.55,15,8,1867.49875,21.39593132257786,High Value
CUST1662,23231.059999999998,4062.78,16,8,2903.8824999999997,17.48856918280957,High Value
CUST1663,3386.45,947.63,3,2,1693.225,27.98299103781246,Very Low Value
CUST1664,2223.52,541.97,4,2,1111.76,24.3744153414406,Very Low Value
CUST1665,14092.41,2655.35,12,8,1761.55125,18.84241233401526,Medium Value
CUST1666,14376.98,2701.0099999999998,9,4,3594.245,18.787047071081687,High Value
CUST1667,1870.71,451.28000000000003,2,2,935.355,24.123461145768186,Very Low Value
CUST1668,7532.02,1626.83,6,4,1883.005,21.598853959495592,Low Value
CUST1669,16147.98,3203.12,9,7,2306.8542857142857,19.83604141199085,High Value
CUST1670,30173.21,6006.96,11,4,7543.3025,19.90825636384064,High Value
CUST1671,29101.97,4843.03,11,5,5820.394,16.64158818114375,High Value
CUST1672,16013.449999999999,3659.2200000000003,12,5,3202.6899999999996,22.85091594878056,High Value
CUST1673,6420.26,1766.4,5,4,1605.065,27.512904461813076,Low Value
CUST1674,2894.38,723.81,4,3,964.7933333333334,25.007428188420317,Very Low Value
CUST1675,4725.77,1161.49,3,3,1575.256666666667,24.577793671719103,Very Low Value
CUST1676,6022.12,1371.18,9,4,1505.53,22.769058072572452,Low Value
CUST1677,6825.2,1710.58,5,4,1706.3,25.06270878509055,Low Value
CUST1678,3622.68,705.91,3,2,1811.34,19.485850254507714,Very Low Value
CUST1679,16516.28,3651.86,10,5,3303.256,22.11066898841628,High Value
CUST1680,6100.54,963.79,5,3,2033.5133333333333,15.798437515367493,Low Value
CUST1681,6747.900000000001,1779.0900000000001,8,3,2249.3,26.365091361756992,Low Value
CUST1682,15108.560000000001,2971.51,8,5,3021.7120000000004,19.667724786478658,High Value
CUST1683,11947.779999999999,3212.6,12,6,1991.2966666666664,26.888677227066456,Medium Value
